490,2000-04-15 04:19:38.0,1,98.5
498,2000-04-01 06:48:25.0,1,94.2
499,2000-12-16 10:12:20.0,1,97.38
516,2000-05-24 09:47:21.0,1,94.91
517,2000-07-22 23:29:48.0,1,94.65
524,2000-01-01 04:25:32.0,1,95.58
528,2000-11-05 07:30:15.0,1,92.14
560,2000-03-15 03:35:45.0,1,96.12
589,2000-06-09 23:02:02.0,1,91.83
591,2000-02-22 15:40:00.0,1,94.99
604,2000-10-16 17:57:06.0,1,90.3
605,2000-02-18 21:08:59.0,1,96.01
620,2000-11-26 01:18:47.0,1,92.98
625,2000-09-30 19:52:01.0,1,96.05
635,2000-09-04 01:30:21.0,1,98.03
645,2000-11-30 16:00:04.0,1,99.08
647,2000-08-12 06:09:51.0,1,93.67
667,2000-12-04 13:19:09.0,1,98.74
680,2000-08-01 06:07:29.0,1,95.67
691,2000-06-28 17:52:16.0,1,97.76
713,2000-10-12 18:53:53.0,1,91.67
721,2000-08-27 19:34:22.0,1,97.51
732,2000-08-29 06:51:28.0,1,97.26
738,2000-06-18 03:57:26.0,1,97.44
748,2000-01-14 13:39:19.0,1,95.11
752,2000-09-27 21:47:29.0,1,92.28
754,2000-09-07 02:42:46.0,1,91.69
763,2000-11-28 16:52:57.0,1,93.58
764,2000-12-10 21:40:35.0,1,91.67
765,2000-09-30 10:54:39.0,1,99.53
768,2000-07-10 00:04:00.0,1,90.45
778,2000-01-12 03:55:11.0,1,96.56
781,2000-02-23 15:27:14.0,1,94.09
783,2000-09-08 19:33:01.0,1,96.03
849,2000-03-22 08:07:32.0,1,90.61
860,2000-04-15 08:52:07.0,1,92.42
864,2000-03-11 12:33:36.0,1,90.44
871,2000-09-19 09:02:27.0,1,98.0
873,2000-08-30 21:07:21.0,1,98.84
892,2000-02-22 11:47:43.0,1,90.99
895,2000-02-08 03:23:37.0,1,93.79
912,2000-01-18 05:17:24.0,1,98.81
925,2000-08-26 17:09:57.0,1,94.53
926,2000-10-06 05:03:51.0,1,98.83
932,2000-05-14 14:05:52.0,1,99.6
968,2000-01-27 02:45:13.0,1,98.64
986,2000-02-11 11:46:40.0,1,97.41
999,2000-01-02 09:10:08.0,1,94.11
1003,2000-09-11 06:30:08.0,1,92.76
1004,2000-07-19 06:54:20.0,1,96.02
1047,2000-02-19 21:54:04.0,1,95.77
1054,2000-08-27 08:27:35.0,1,95.92
1064,2000-11-15 09:55:52.0,1,92.58
1074,2000-02-06 08:34:40.0,1,91.15
1087,2000-08-23 16:10:29.0,1,92.23
1098,2000-08-05 14:55:09.0,1,97.28
1100,2000-01-26 19:00:19.0,1,97.44
1119,2000-02-01 06:52:48.0,1,94.47
1121,2000-02-04 11:58:18.0,1,97.55
1128,2000-05-03 02:23:13.0,1,91.45
1130,2000-08-16 10:29:14.0,1,94.34
1139,2000-03-04 11:44:44.0,1,99.83
1150,2000-12-14 08:41:14.0,1,90.02
1185,2000-11-27 07:32:50.0,1,90.21
1198,2000-12-24 03:12:51.0,1,90.03
1201,2000-10-04 05:38:20.0,1,94.09
1234,2000-10-30 01:34:16.0,1,98.84
1239,2000-03-17 02:09:06.0,1,99.76
1271,2000-09-25 06:31:20.0,1,94.89
1294,2000-09-01 20:54:37.0,1,93.44
1300,2000-09-06 06:07:18.0,1,96.68
1305,2000-06-04 05:09:25.0,1,98.94
1310,2000-03-16 12:39:41.0,1,97.52
1315,2000-05-23 20:34:32.0,1,91.38
1328,2000-10-26 16:23:15.0,1,94.65
1334,2000-04-20 14:36:53.0,1,93.34
1335,2000-10-03 18:30:45.0,1,99.07
1348,2000-12-02 09:00:36.0,1,98.7
1365,2000-09-17 12:57:16.0,1,99.83
1367,2000-09-26 01:53:18.0,1,91.22
1371,2000-05-21 09:15:28.0,1,96.23
1379,2000-03-28 14:22:26.0,1,93.47
1380,2000-12-14 05:19:53.0,1,96.55
1381,2000-12-18 10:56:00.0,1,93.12
1395,2000-04-26 14:43:05.0,1,94.29
1396,2000-10-03 03:40:31.0,1,95.36
1413,2000-01-26 18:29:13.0,1,94.08
1421,2000-03-06 13:07:20.0,1,95.87
1423,2000-03-25 15:24:14.0,1,96.07
1428,2000-02-07 03:56:59.0,1,91.89
1431,2000-07-01 01:31:16.0,1,94.23
1446,2000-04-12 16:45:04.0,1,95.79
1449,2000-10-04 07:57:12.0,1,95.92
1455,2000-10-23 21:17:14.0,1,96.67
1486,2000-08-25 15:58:30.0,1,96.06
1509,2000-11-06 10:04:53.0,1,96.92
1520,2000-12-28 04:06:38.0,1,96.81
1530,2000-04-12 19:49:16.0,1,93.75
1533,2000-06-28 09:22:21.0,1,90.22
1535,2000-04-11 01:07:45.0,1,95.14
1548,2000-10-19 09:20:11.0,1,94.76
1563,2000-06-24 04:56:30.0,1,97.53
1572,2000-03-30 06:19:18.0,1,99.01
1586,2000-05-06 18:08:43.0,1,91.91
1588,2000-05-26 06:12:56.0,1,96.55
1592,2000-12-23 07:42:15.0,1,92.99
1615,2000-11-26 00:02:52.0,1,99.56
1625,2000-09-18 20:45:53.0,1,97.31
1638,2000-03-18 08:48:54.0,1,96.51
1648,2000-01-12 15:20:05.0,1,94.6
1665,2000-12-15 17:23:39.0,1,96.35
1668,2000-03-18 14:58:19.0,1,99.5
1676,2000-08-18 07:05:00.0,1,98.09
1684,2000-06-09 16:05:31.0,1,99.92
1697,2000-08-02 19:11:55.0,1,93.36
1740,2000-02-22 17:17:13.0,1,95.23
1767,2000-07-26 19:29:35.0,1,99.99
1774,2000-02-29 02:07:40.0,1,95.18
1777,2000-09-12 19:05:21.0,1,94.12
1783,2000-03-28 02:32:12.0,1,94.45
1788,2000-04-11 07:43:04.0,1,91.21
1789,2000-09-22 17:20:07.0,1,90.33
1790,2000-05-01 10:54:47.0,1,95.34
1791,2000-10-07 18:20:02.0,1,98.53
1807,2000-08-25 21:44:59.0,1,93.39
1823,2000-06-17 19:03:57.0,1,93.45
1828,2000-05-27 08:56:06.0,1,90.68
1838,2000-03-31 05:09:42.0,1,93.38
1849,2000-11-13 20:06:28.0,1,91.37
1861,2000-10-25 17:50:51.0,1,96.85
1877,2000-10-30 23:40:29.0,1,93.95
1879,2000-04-18 12:45:14.0,1,94.86
1895,2000-03-13 17:32:50.0,1,90.55
1896,2000-12-05 14:23:03.0,1,93.48
1919,2000-03-08 10:02:00.0,1,99.21
1926,2000-08-31 12:35:32.0,1,97.84
1932,2000-10-16 01:51:53.0,1,99.4
1933,2000-08-04 23:39:37.0,1,98.98
1942,2000-07-02 09:26:16.0,1,98.55
1944,2000-06-21 02:36:11.0,1,91.71
1962,2000-06-07 02:39:27.0,1,92.52
1964,2000-04-24 17:39:27.0,1,99.41
1978,2000-07-08 22:09:08.0,1,96.02
1983,2000-02-08 19:41:27.0,1,90.11
1988,2000-04-09 03:40:15.0,1,94.61
1991,2000-12-04 13:35:15.0,1,95.95
2016,2000-03-24 16:11:40.0,1,90.33
2019,2000-09-02 02:54:44.0,1,91.01
2020,2000-07-14 19:48:12.0,1,95.15
2033,2000-10-31 21:10:10.0,1,91.46
2046,2000-09-24 08:16:40.0,1,96.01
2048,2000-11-15 19:21:16.0,1,96.83
2075,2000-12-29 07:13:27.0,1,95.62
2130,2000-01-30 01:07:11.0,1,92.53
2136,2000-04-10 14:15:52.0,1,90.73
2141,2000-04-15 13:15:19.0,1,96.01
2164,2000-07-22 02:55:00.0,1,93.64
2173,2000-10-13 00:29:02.0,1,90.39
2176,2000-06-03 10:48:47.0,1,98.27
2183,2000-07-19 15:27:36.0,1,91.24
2211,2000-11-24 00:53:28.0,1,94.62
2217,2000-09-28 08:21:16.0,1,99.65
2226,2000-11-13 07:31:17.0,1,93.9
2235,2000-10-15 15:57:55.0,1,90.73
2243,2000-12-08 11:56:24.0,1,90.73
2253,2000-04-26 07:06:11.0,1,91.23
2260,2000-11-23 11:45:10.0,1,99.52
2265,2000-01-28 20:51:29.0,1,99.8
2271,2000-12-16 20:11:32.0,1,96.39
2275,2000-12-27 10:49:09.0,1,94.9
2277,2000-10-19 06:47:58.0,1,92.91
2285,2000-01-01 22:07:44.0,1,96.36
2305,2000-04-20 15:40:14.0,1,91.77
2307,2000-03-06 04:00:58.0,1,96.24
2316,2000-01-16 07:02:50.0,1,90.2
2333,2000-01-27 05:17:09.0,1,90.99
2334,2000-05-02 02:40:52.0,1,94.24
2349,2000-07-19 16:31:52.0,1,90.94
2360,2000-10-20 02:53:49.0,1,97.1
2367,2000-09-10 05:27:12.0,1,98.48
2377,2000-11-09 12:54:19.0,1,94.9
2378,2000-03-02 11:09:05.0,1,99.44
2384,2000-12-21 18:18:24.0,1,95.74
2402,2000-08-29 09:07:55.0,1,99.55
2403,2000-12-28 19:40:14.0,1,98.3
2414,2000-07-20 14:35:22.0,1,98.46
2428,2000-05-26 08:21:50.0,1,90.32
2440,2000-08-07 19:55:21.0,1,98.17
2451,2000-07-19 07:09:01.0,1,91.94
2452,2000-12-13 05:38:25.0,1,99.78
2454,2000-01-04 06:42:12.0,1,99.56
2465,2000-07-30 20:56:46.0,1,98.49
2466,2000-03-07 22:35:07.0,1,96.18
2473,2000-12-22 10:50:11.0,1,90.11
2501,2000-08-05 01:40:41.0,1,93.37
2529,2000-04-01 15:33:25.0,1,94.93
2536,2000-12-26 21:46:10.0,1,91.25
2555,2000-11-26 15:15:24.0,1,96.9
2560,2000-07-12 08:03:59.0,1,96.07
2562,2000-04-24 19:32:30.0,1,99.7
2577,2000-04-05 09:54:59.0,1,97.75
2582,2000-01-18 23:54:56.0,1,92.25
2591,2000-05-17 07:00:50.0,1,99.51
2601,2000-09-05 19:49:19.0,1,92.21
2617,2000-10-10 05:37:00.0,1,96.84
2619,2000-10-15 08:41:18.0,1,94.98
2624,2000-10-19 22:16:44.0,1,98.77
2628,2000-08-25 14:42:45.0,1,98.86
2629,2000-12-27 13:59:31.0,1,98.67
2656,2000-06-12 21:15:27.0,1,98.39
2657,2000-07-28 05:07:11.0,1,91.35
2683,2000-02-14 01:17:41.0,1,96.18
2694,2000-01-21 00:56:25.0,1,93.63
2703,2000-09-05 11:16:42.0,1,94.06
2708,2000-12-06 16:54:48.0,1,90.19
2720,2000-11-08 22:26:46.0,1,95.1
2730,2000-02-11 13:52:37.0,1,95.9
2736,2000-07-12 21:58:05.0,1,93.9
2744,2000-05-22 17:59:41.0,1,92.98
2752,2000-06-02 04:08:45.0,1,99.6
2762,2000-12-06 10:57:05.0,1,99.66
2763,2000-03-08 15:00:16.0,1,93.59
2776,2000-04-10 10:09:04.0,1,96.84
2782,2000-05-04 14:28:06.0,1,96.37
2784,2000-01-12 08:43:30.0,1,90.57
2798,2000-09-14 05:09:29.0,1,98.96
2800,2000-07-06 15:58:09.0,1,95.97
2818,2000-04-25 11:39:35.0,1,90.53
2827,2000-11-06 17:20:40.0,1,92.69
2832,2000-05-16 19:27:21.0,1,91.31
2856,2000-02-13 07:49:06.0,1,99.16
2877,2000-06-20 15:52:33.0,1,90.28
2889,2000-09-01 15:17:05.0,1,94.64
2892,2000-06-14 07:37:18.0,1,96.57
2894,2000-11-08 03:36:00.0,1,91.64
2910,2000-07-07 09:53:56.0,1,99.9
2918,2000-12-02 05:14:15.0,1,99.08
2919,2000-03-10 17:29:20.0,1,98.22
2942,2000-05-09 04:26:24.0,1,99.03
2959,2000-03-25 04:12:21.0,1,93.16
2965,2000-08-14 17:32:11.0,1,99.9
2968,2000-02-20 03:12:37.0,1,96.28
2986,2000-07-18 06:38:20.0,1,94.0
3004,2000-06-06 20:59:15.0,1,97.83
3009,2000-08-15 06:47:00.0,1,94.77
3024,2000-06-17 03:08:42.0,1,95.45
3028,2000-07-17 22:03:46.0,1,97.07
3054,2000-06-29 23:04:32.0,1,97.15
3055,2000-05-15 05:30:44.0,1,93.75
3062,2000-08-12 11:03:11.0,1,91.45
3066,2000-11-10 14:34:36.0,1,94.44
3070,2000-02-04 14:00:26.0,1,91.78
3074,2000-01-09 12:06:10.0,1,96.89
3075,2000-10-09 20:26:30.0,1,96.75
3086,2000-10-26 23:51:42.0,1,93.21
3093,2000-05-01 17:18:13.0,1,91.77
3099,2000-06-06 14:11:21.0,1,99.29
3110,2000-09-08 04:41:17.0,1,95.92
3123,2000-10-28 11:26:12.0,1,92.35
3124,2000-02-21 04:50:44.0,1,93.02
3146,2000-10-14 10:32:11.0,1,91.71
3155,2000-08-12 12:16:37.0,1,94.17
3160,2000-09-16 00:30:37.0,1,93.62
3161,2000-07-20 15:37:14.0,1,95.32
3166,2000-05-28 18:51:42.0,1,95.36
3170,2000-06-15 08:27:39.0,1,96.64
3179,2000-06-06 02:43:32.0,1,97.09
3180,2000-07-24 18:31:28.0,1,90.54
3187,2000-07-02 06:55:31.0,1,93.48
3209,2000-10-06 06:55:25.0,1,97.84
3215,2000-08-03 23:15:16.0,1,91.14
3223,2000-12-02 16:16:22.0,1,98.6
3229,2000-09-06 17:30:05.0,1,98.19
3240,2000-11-11 03:15:44.0,1,90.69
3248,2000-04-21 12:17:35.0,1,90.9
3262,2000-06-07 16:47:17.0,1,96.11
3287,2000-11-20 07:04:45.0,1,99.59
3291,2000-08-11 05:17:43.0,1,92.46
3293,2000-06-24 22:46:37.0,1,90.09
3319,2000-11-20 04:33:07.0,1,92.66
3361,2000-11-30 10:44:43.0,1,91.01
3380,2000-04-24 14:28:24.0,1,92.5
3385,2000-11-07 12:37:18.0,1,93.48
3394,2000-10-30 20:42:12.0,1,99.08
3399,2000-02-02 11:37:45.0,1,98.22
3407,2000-06-03 05:56:03.0,1,98.9
3415,2000-04-29 21:49:11.0,1,92.57
3425,2000-06-18 07:19:02.0,1,93.72
3431,2000-12-16 04:05:10.0,1,96.4
3446,2000-10-25 19:07:25.0,1,98.11
3456,2000-11-03 01:35:59.0,1,99.77
3459,2000-10-09 11:24:03.0,1,93.51
3460,2000-05-09 05:22:19.0,1,96.44
3461,2000-10-04 14:27:46.0,1,90.89
3467,2000-07-27 04:54:40.0,1,96.32
3478,2000-11-21 18:18:29.0,1,97.89
3490,2000-09-30 16:31:50.0,1,99.69
3504,2000-01-23 12:40:46.0,1,90.78
3535,2010-05-02 02:01:56.0,1,98.1
3537,2000-02-15 10:34:01.0,1,92.41
3579,2000-01-24 03:52:54.0,1,90.9
3604,2000-01-16 06:00:29.0,1,95.58
3611,2000-03-27 20:03:27.0,1,91.92
3621,2000-06-23 21:02:01.0,1,93.32
3624,2000-09-08 06:28:14.0,1,95.75
3640,2000-05-27 08:41:03.0,1,93.87
3647,2020-11-16 21:52:47.0,1,99.82
3660,2000-03-23 00:27:24.0,1,91.62
3680,2000-12-21 17:51:32.0,1,96.94
3698,2000-06-18 17:07:42.0,1,95.31
3699,2000-05-15 11:22:28.0,1,99.59
3724,2000-06-06 06:15:34.0,1,96.73
3744,2000-11-07 23:55:31.0,1,91.63
3749,2000-02-05 05:48:54.0,1,93.47
3753,2000-12-05 21:00:49.0,1,98.85
3755,2000-06-17 08:14:42.0,1,95.97
3764,2000-12-21 10:01:14.0,1,93.25
3765,2000-09-27 17:16:34.0,1,91.04
3766,2000-04-29 13:03:58.0,1,90.57
3778,2000-04-08 13:12:59.0,1,95.18
3785,2000-05-03 16:14:45.0,1,99.76
3789,2000-09-20 06:33:57.0,1,94.1
3796,2000-10-12 00:47:58.0,1,90.93
3806,2000-09-06 22:04:12.0,1,90.45
3809,2000-11-16 19:40:34.0,1,93.15
3823,2000-06-14 07:55:28.0,1,94.03
3838,2000-11-26 11:55:54.0,1,99.01
3840,2000-04-21 07:27:09.0,1,91.95
3848,2000-01-16 18:03:01.0,1,93.21
3850,2000-09-17 05:35:16.0,1,97.97
3860,2000-12-08 13:56:46.0,1,98.34
3867,2000-10-23 09:44:54.0,1,95.33
3905,2000-07-04 03:28:13.0,1,92.06
3914,2000-11-13 19:41:21.0,1,98.19
3925,2000-12-10 02:25:16.0,1,96.18
3936,2000-01-30 10:18:51.0,1,97.67
3943,2000-05-23 00:47:46.0,1,92.3
3951,2000-06-04 13:31:25.0,1,92.75
3953,2000-12-26 18:50:07.0,1,90.23
3963,2000-10-10 00:34:40.0,1,98.34
3966,2000-07-19 00:19:11.0,1,94.93
3976,2000-08-10 03:31:43.0,1,92.72
3985,2000-02-24 02:16:13.0,1,95.22
3988,2000-02-17 18:13:10.0,1,94.55
4023,2000-05-05 08:05:49.0,1,95.12
4032,2000-12-16 10:49:05.0,1,99.55
4049,2000-06-05 08:32:52.0,1,99.67
4054,2000-12-18 10:20:59.0,1,91.6
4063,2000-04-17 22:52:59.0,1,92.5
4064,2000-09-26 08:41:37.0,1,91.44
4071,2000-05-02 19:21:45.0,1,99.77
4072,2000-12-23 12:00:54.0,1,90.37
4082,2000-04-30 04:44:07.0,1,93.44
4103,2000-02-25 23:15:12.0,1,94.57
4109,2000-04-25 23:14:25.0,1,91.67
4112,2000-08-14 01:49:47.0,1,90.75
4124,2000-08-26 16:56:58.0,1,91.38
4127,2000-01-13 22:21:41.0,1,97.09
4149,2000-06-13 07:41:32.0,1,93.17
4159,2000-09-14 00:31:03.0,1,97.8
4160,2000-10-10 21:56:12.0,1,95.47
4164,2000-05-28 14:52:14.0,1,92.25
4178,2000-01-20 22:35:08.0,1,91.6
4181,2000-03-30 08:02:20.0,1,91.93
4184,2000-09-25 16:28:02.0,1,90.71
4185,2000-04-29 13:09:18.0,1,91.58
4192,2000-03-20 20:38:40.0,1,94.8
4210,2000-03-26 09:10:46.0,1,90.48
4217,2000-06-22 00:02:46.0,1,95.19
4220,2000-12-16 16:35:58.0,1,94.25
4230,2000-12-28 15:07:36.0,1,92.98
4233,2000-06-26 14:24:52.0,1,96.64
4234,2000-05-15 23:28:16.0,1,96.31
4264,2000-06-06 22:40:03.0,1,95.37
4268,2000-01-24 15:09:35.0,1,90.69
4269,2000-05-04 09:52:17.0,1,98.29
4271,2000-11-20 06:31:02.0,1,90.23
4277,2000-04-20 23:54:16.0,1,90.7
4280,2000-05-24 02:24:24.0,1,94.68
4281,2000-07-19 17:19:06.0,1,90.87
4283,2000-01-16 08:34:23.0,1,97.5
4299,2000-09-28 16:04:27.0,1,94.27
4311,2000-01-14 22:00:27.0,1,97.35
4314,2000-10-16 03:13:20.0,1,92.52
4332,2000-01-28 12:41:29.0,1,94.81
4344,2000-08-28 08:07:08.0,1,94.1
4351,2000-02-13 17:07:45.0,1,91.84
4355,2000-03-05 01:58:09.0,1,99.98
4357,2000-05-26 12:40:27.0,1,91.51
4360,2000-02-13 20:10:21.0,1,92.62
4371,2000-08-20 01:33:36.0,1,90.63
4394,2000-01-23 20:50:47.0,1,90.06
4404,2000-12-13 00:18:57.0,1,97.17
4411,2000-12-30 03:48:18.0,1,94.89
4412,2000-10-01 10:51:37.0,1,91.23
4437,2000-06-29 00:34:43.0,1,94.31
4455,2000-12-09 06:02:57.0,1,92.09
4459,2000-11-06 04:58:22.0,1,97.72
4469,2000-02-13 01:29:50.0,1,92.02
4486,2000-12-30 11:19:57.0,1,94.52
4489,2000-05-26 01:49:14.0,1,95.23
4490,2000-07-23 21:15:08.0,1,94.92
4493,2000-12-12 03:32:05.0,1,93.46
4495,2000-03-14 11:59:01.0,1,99.48
4498,2000-11-26 21:05:30.0,1,98.66
4501,2000-04-27 01:39:40.0,1,97.69
4519,2000-08-18 02:48:05.0,1,99.34
4534,2000-07-16 15:44:58.0,1,96.98
4543,2000-10-17 00:06:15.0,1,99.84
4545,2000-06-02 01:38:24.0,1,94.87
4562,2000-06-19 21:26:10.0,1,96.12
4571,2000-02-11 10:14:59.0,1,90.33
4580,2000-12-29 00:34:26.0,1,90.9
4583,2000-08-03 09:29:54.0,1,90.35
4590,2000-10-29 02:35:06.0,1,96.1
4599,2000-01-04 14:06:18.0,1,98.43
4602,2000-06-26 06:35:48.0,1,97.17
4611,2000-04-28 15:49:21.0,1,97.88
4621,2000-10-03 11:21:49.0,1,92.2
4622,2000-05-03 10:19:28.0,1,92.42
4626,2000-10-24 06:45:55.0,1,94.3
4649,2000-12-27 02:57:40.0,1,92.68
4673,2000-12-19 20:45:21.0,1,94.11
4686,2000-04-05 14:04:31.0,1,95.39
4696,2000-03-29 19:18:07.0,1,93.6
4697,2000-12-12 22:01:13.0,1,94.38
4721,2000-07-09 17:40:55.0,1,92.79
4725,2000-01-24 18:38:10.0,1,98.34
4765,2000-01-12 11:55:15.0,1,92.72
4766,2000-07-16 19:43:05.0,1,92.77
4773,2000-02-19 15:36:31.0,1,99.24
4776,2000-11-24 00:24:41.0,1,99.59
4782,2000-04-27 09:04:11.0,1,96.38
4791,2000-05-18 22:23:47.0,1,97.99
4794,2000-10-19 04:07:59.0,1,95.72
4798,2000-09-01 18:49:39.0,1,94.9
4804,2000-03-18 02:22:50.0,1,97.99
4809,2000-05-28 00:09:26.0,1,99.62
4821,2000-06-04 13:24:30.0,1,91.93
4829,2000-01-29 17:25:15.0,1,97.91
4842,2000-01-30 04:51:06.0,1,91.25
4856,2000-07-01 09:58:36.0,1,92.18
4861,2000-09-19 03:04:40.0,1,99.37
4875,2000-06-14 12:49:04.0,1,95.39
4877,2000-09-12 04:04:06.0,1,93.85
4883,2000-08-09 00:03:29.0,1,92.18
4895,2000-11-07 22:07:39.0,1,94.22
4896,2000-02-23 21:37:57.0,1,91.12
4904,2000-05-21 05:36:05.0,1,98.58
4906,2000-02-13 08:41:49.0,1,93.91
4920,2000-04-30 04:31:54.0,1,95.82
4928,2000-11-10 19:28:20.0,1,94.98
4929,2000-02-29 00:48:58.0,1,95.89
4949,2000-09-19 11:01:55.0,1,93.03
4960,2000-09-23 21:31:37.0,1,91.32
4977,2000-06-09 10:18:54.0,1,96.0
4980,2000-06-04 06:57:06.0,1,91.52
4983,2000-11-06 22:19:20.0,1,97.97
4985,2000-11-07 14:09:18.0,1,93.8
4988,2000-08-14 14:48:09.0,1,93.05
5004,2000-12-21 01:32:40.0,1,95.39
5006,2000-06-04 21:19:33.0,1,94.58
5014,2000-08-24 13:44:43.0,1,94.87
5023,2000-07-25 12:58:56.0,1,96.0
5028,2000-01-20 15:21:18.0,1,97.2
5042,2000-04-30 14:22:30.0,1,91.07
5049,2000-02-16 17:49:12.0,1,95.09
5050,2000-05-15 06:00:06.0,1,99.96
5110,2000-11-01 10:03:47.0,1,97.08
5113,2000-12-13 23:12:38.0,1,98.97
5133,2000-07-17 09:16:30.0,1,93.2
5142,2000-04-22 16:00:21.0,1,95.13
5145,2000-09-03 21:06:12.0,1,96.1
5146,2000-10-10 10:17:13.0,1,99.89
5151,2000-06-22 17:06:03.0,1,95.97
5152,2000-05-15 10:14:53.0,1,97.56
5171,2000-08-22 19:02:37.0,1,97.19
5193,2000-09-20 20:29:18.0,1,95.12
5209,2000-09-19 08:25:56.0,1,91.0
5214,2000-06-03 23:43:53.0,1,99.49
5216,2000-06-30 07:47:59.0,1,92.37
5221,2000-11-08 01:42:33.0,1,99.72
5236,2000-05-17 08:44:01.0,1,93.7
5237,2000-07-22 00:57:53.0,1,96.99
5238,2000-03-07 02:43:45.0,1,99.54
5243,2000-10-16 07:31:28.0,1,94.1
5249,2000-03-21 04:59:32.0,1,95.28
5256,2000-02-26 11:49:26.0,1,92.88
5262,2000-11-09 03:37:01.0,1,92.66
5265,2000-04-15 06:32:34.0,1,92.73
5271,2000-08-04 18:23:16.0,1,93.09
5275,2000-06-27 21:57:45.0,1,97.08
5289,2000-12-30 03:20:51.0,1,93.06
5293,2000-02-17 15:34:42.0,1,93.77
5310,2000-08-28 11:43:30.0,1,96.76
5312,2000-06-10 00:25:09.0,1,98.97
5317,2000-05-12 18:38:50.0,1,97.32
5318,2000-10-09 23:32:38.0,1,95.62
5323,2000-10-04 22:11:26.0,1,91.9
5344,2000-10-23 03:57:40.0,1,99.34
5349,2000-08-07 19:53:57.0,1,90.43
5354,2000-12-24 10:52:21.0,1,99.28
5359,2000-09-09 16:28:58.0,1,91.78
5364,2000-03-14 11:10:46.0,1,95.62
5388,2000-10-04 05:28:59.0,1,92.79
5391,2000-03-23 16:00:45.0,1,95.1
5396,2000-09-16 01:44:49.0,1,92.9
5405,2000-12-03 04:08:58.0,1,90.74
5407,2000-03-30 22:43:47.0,1,90.45
5427,2000-03-04 19:57:13.0,1,90.95
5432,2000-12-18 20:15:57.0,1,90.75
5447,2000-04-07 18:22:17.0,1,94.31
5459,2000-07-08 01:06:15.0,1,99.91
5485,2000-07-02 21:44:21.0,1,95.16
5490,2000-03-21 20:59:12.0,1,91.69
5492,2000-06-28 19:46:22.0,1,91.07
5500,2000-04-04 16:36:55.0,1,92.62
5502,2000-11-14 21:52:06.0,1,90.85
5514,2000-01-24 21:44:54.0,1,96.64
5554,2000-05-05 21:04:39.0,1,99.72
5560,2000-08-07 12:19:05.0,1,95.67
5562,2000-03-13 01:10:49.0,1,90.51
5563,2000-12-06 19:15:11.0,1,95.27
5564,2000-12-17 10:11:22.0,1,95.54
5571,2000-02-02 13:36:16.0,1,98.02
5589,2000-07-31 00:42:32.0,1,93.13
5605,2000-09-02 05:38:42.0,1,99.1
5611,2000-11-09 00:31:14.0,1,97.71
5616,2000-04-03 06:47:40.0,1,97.2
5635,2000-07-05 17:44:27.0,1,91.33
5659,2000-05-22 16:27:11.0,1,92.62
5666,2000-12-07 10:19:39.0,1,97.63
5672,2000-09-11 11:19:22.0,1,93.27
5687,2000-04-26 01:42:09.0,1,96.21
5693,2000-06-02 03:56:42.0,1,98.48
5705,2000-09-19 12:14:21.0,1,99.54
5721,2000-04-11 00:34:43.0,1,91.55
